dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Building,repeat,object_delete_90pct,6,0.9168925386937968,0.8994140625,0.1005859375,3804,57,0,3.0,3.71484375,17,[6]
Building,repeat,vertex_add_50pct,6,0.9370592297181646,0.9228515625,0.0771484375,59695,0,30,56.0,58.2958984375,253,[6]
Building,repeat,noise_50pct_1p4tau,6,0.8687308848016746,0.841796875,0.158203125,42887,0,24,41.0,41.8818359375,96,[6]
Building,repeat,compound,6,0.8929894762341444,0.869140625,0.130859375,24893,0,8,22.0,24.3095703125,496,"[6, 10006, 20006, 30006]"
Building,repeat,vertex_delete_30pct,7,0.9704139363895554,0.9638671875,0.0361328125,32073,0,11,28.0,31.3212890625,227,[7]
Building,repeat,vertex_delete_50pct,7,0.9189200802250788,0.900390625,0.099609375,26435,0,7,23.0,25.8154296875,226,[7]
Building,repeat,object_delete_30pct,7,0.9824314383090468,0.978515625,0.021484375,28577,0,9,26.0,27.9072265625,158,[7]
Building,repeat,object_delete_90pct,7,0.9135609533994888,0.8935546875,0.1064453125,4052,40,0,3.0,3.95703125,33,[7]
Building,repeat,vertex_add_50pct,7,0.9322145918519346,0.91796875,0.08203125,59602,0,34,56.0,58.205078125,253,[7]
Building,repeat,noise_50pct_1p4tau,7,0.8664380901416427,0.8408203125,0.1591796875,42902,0,22,41.0,41.896484375,83,[7]
Building,repeat,compound,7,0.8885807652012634,0.8642578125,0.1357421875,25057,0,8,22.0,24.4697265625,475,"[7, 10007, 20007, 30007]"
Building,repeat,vertex_delete_30pct,8,0.9736166226482668,0.9677734375,0.0322265625,32085,0,11,28.0,31.3330078125,236,[8]
Building,repeat,vertex_delete_50pct,8,0.9148792961248008,0.8955078125,0.1044921875,26475,0,8,23.0,25.8544921875,234,[8]
Building,repeat,object_delete_30pct,8,0.984045648229397,0.98046875,0.01953125,29554,0,11,26.0,28.861328125,171,[8]
Building,repeat,object_delete_90pct,8,0.9028306017751982,0.8828125,0.1171875,3840,54,0,3.0,3.75,28,[8]
Building,repeat,vertex_add_50pct,8,0.9355273732849368,0.921875,0.078125,59542,0,30,56.0,58.146484375,246,[8]
Building,repeat,noise_50pct_1p4tau,8,0.8795029506139261,0.8525390625,0.1474609375,42893,0,20,41.0,41.8876953125,93,[8]
Building,repeat,compound,8,0.899520977561244,0.8779296875,0.1220703125,24938,0,8,22.0,24.353515625,483,"[8, 10008, 20008, 30008]"
Building,repeat,vertex_delete_30pct,9,0.969631028689385,0.962890625,0.037109375,32016,0,11,28.0,31.265625,235,[9]
Building,repeat,vertex_delete_50pct,9,0.9173356584616116,0.8994140625,0.1005859375,26364,0,8,23.0,25.74609375,228,[9]
Building,repeat,object_delete_30pct,9,0.985643124931068,0.982421875,0.017578125,28647,0,9,26.0,27.9755859375,162,[9]
Building,repeat,object_delete_90pct,9,0.926974912315849,0.9111328125,0.0888671875,4004,37,0,3.0,3.91015625,25,[9]
Building,repeat,vertex_add_50pct,9,0.9373765709899942,0.923828125,0.076171875,59742,0,29,56.0,58.341796875,259,[9]
Building,repeat,noise_50pct_1p4tau,9,0.8671443441788924,0.8388671875,0.1611328125,42868,0,23,41.0,41.86328125,93,[9]
Building,repeat,compound,9,0.8894217852761106,0.8642578125,0.1357421875,25033,0,9,22.0,24.4462890625,489,"[9, 10009, 20009, 30009]"
Building,repeat,vertex_delete_30pct,10,0.9704487752301532,0.9638671875,0.0361328125,32019,0,11,28.0,31.2685546875,228,[10]
Building,repeat,vertex_delete_50pct,10,0.9162154149771208,0.8974609375,0.1025390625,26312,0,7,23.0,25.6953125,225,[10]
Building,repeat,object_delete_30pct,10,0.9840814236070372,0.98046875,0.01953125,29176,0,7,26.0,28.4921875,170,[10]
Building,repeat,object_delete_90pct,10,0.9285714285714286,0.912109375,0.087890625,4335,31,0,4.0,4.2333984375,27,[10]
Building,repeat,vertex_add_50pct,10,0.941840144155502,0.9287109375,0.0712890625,59644,0,29,56.0,58.24609375,259,[10]
Building,repeat,noise_50pct_1p4tau,10,0.8759539078396998,0.8505859375,0.1494140625,42845,0,23,42.0,41.8408203125,90,[10]
Building,repeat,compound,10,0.8796882564701136,0.8525390625,0.1474609375,24785,0,7,22.0,24.2041015625,473,"[10, 10010, 20010, 30010]"
Landuse,main,no_attack,0,0.9992060340153568,0.9990234375,0.0009765625,42692,0,21,40.0,41.69140625,340,[]
Landuse,main,vertex_delete_30pct,1,0.9912933744490252,0.9892578125,0.0107421875,31576,0,11,30.0,30.8359375,200,[1]
Landuse,main,vertex_delete_50pct,1,0.9374588563774604,0.923828125,0.076171875,24198,0,8,23.0,23.630859375,109,[1]
Landuse,main,object_delete_30pct,2025,0.9984126984126984,0.998046875,0.001953125,31528,0,14,30.0,30.7890625,260,[2025]
Landuse,main,object_delete_90pct,2025,0.9217025570731427,0.90234375,0.09765625,4584,4,0,4.0,4.4765625,41,[2025]
Landuse,main,vertex_add_10pct,233337,0.9992060340153568,0.9990234375,0.0009765625,46743,0,24,45.0,45.6474609375,312,[233337]
Landuse,main,vertex_add_30pct,233337,0.9952380952380953,0.994140625,0.005859375,54971,0,33,53.0,53.6826171875,265,[233337]
Landuse,main,vertex_add_50pct,233337,0.9523064499218378,0.94140625,0.05859375,63035,0,32,61.0,61.5576171875,225,[233337]
Landuse,main,noise_10pct_0p6tau,2024,0.9976212494588168,0.9970703125,0.0029296875,42941,0,21,41.0,41.9345703125,293,[2024]
Landuse,main,noise_50pct_1p4tau,2024,0.8704278541370057,0.841796875,0.158203125,43662,0,24,42.0,42.638671875,112,[2024]
Landuse,main,crop_half_x,0,0.9992060340153568,0.9990234375,0.0009765625,42590,0,21,40.0,41.591796875,339,[]
Landuse,main,translation_10,0,0.9968253968253968,0.99609375,0.00390625,42691,0,21,39.0,41.6904296875,459,[]
Landuse,main,scale_0p5,0,1.0,1.0,0.0,41519,0,21,40.0,40.5458984375,337,[]
Landuse,main,rotation_45,0,0.9984126984126984,0.998046875,0.001953125,43618,0,24,41.0,42.595703125,344,[]
Landuse,main,rotation_90,0,0.9992060340153568,0.9990234375,0.0009765625,42690,0,22,41.0,41.689453125,343,[]
Landuse,main,rotation_135,0,0.9976212494588168,0.9970703125,0.0029296875,43618,0,22,41.0,42.595703125,340,[]
Landuse,main,rotation_180,0,0.9992060340153568,0.9990234375,0.0009765625,42691,0,21,40.0,41.6904296875,342,[]
Landuse,main,rotation_225,0,0.9984126984126984,0.998046875,0.001953125,43574,0,23,41.0,42.552734375,339,[]
Landuse,main,rotation_270,0,0.9992060340153568,0.9990234375,0.0009765625,42692,0,21,40.0,41.69140625,341,[]
Landuse,main,rotation_315,0,0.9992060340153568,0.9990234375,0.0009765625,43664,0,22,42.0,42.640625,340,[]
Landuse,main,reverse_vertices,0,0.9992060340153568,0.9990234375,0.0009765625,42694,0,21,41.0,41.693359375,344,[]
Landuse,main,reverse_objects,0,0.9992060340153568,0.9990234375,0.0009765625,42692,0,21,40.0,41.69140625,340,[]
Landuse,main,compound,1,0.8937081801542928,0.8701171875,0.1298828125,25686,0,9,24.0,25.083984375,298,"[1, 2025, 233337, 2024]"
Landuse,main,addition_alpha0_pct10,233337,0.9992060340153568,0.9990234375,0.0009765625,46743,0,22,44.0,45.6474609375,377,[233337]
Landuse,main,addition_alpha0_pct30,233337,0.9992060340153568,0.9990234375,0.0009765625,54971,0,23,52.0,53.6826171875,444,[233337]
Landuse,main,addition_alpha0_pct50,233337,0.9992060340153568,0.9990234375,0.0009765625,63035,0,31,60.0,61.5576171875,509,[233337]
Landuse,main,addition_alpha0.5_pct10,233337,0.9984114366459336,0.998046875,0.001953125,46743,0,24,44.0,45.6474609375,313,[233337]
Landuse,main,addition_alpha0.5_pct30,233337,0.9872521301150828,0.984375,0.015625,54971,0,31,53.0,53.6826171875,272,[233337]
Landuse,main,addition_alpha0.5_pct50,233337,0.9649730464496188,0.95703125,0.04296875,63035,0,37,61.0,61.5576171875,227,[233337]
Landuse,main,addition_alpha1_pct10,233337,0.9992060340153568,0.9990234375,0.0009765625,46743,0,24,45.0,45.6474609375,312,[233337]
Landuse,main,addition_alpha1_pct30,233337,0.9952380952380953,0.994140625,0.005859375,54971,0,33,53.0,53.6826171875,265,[233337]
Landuse,main,addition_alpha1_pct50,233337,0.9523064499218378,0.94140625,0.05859375,63035,0,32,61.0,61.5576171875,225,[233337]
Landuse,main,noise_strength0.6_pct10,2024,0.9976212494588168,0.9970703125,0.0029296875,42941,0,21,41.0,41.9345703125,293,[2024]
Landuse,main,noise_strength0.6_pct30,2024,0.981681097799982,0.9775390625,0.0224609375,43339,0,22,42.0,42.3232421875,195,[2024]
Landuse,main,noise_strength0.6_pct50,2024,0.8789571468055818,0.8525390625,0.1474609375,43662,0,23,42.0,42.638671875,111,[2024]
Landuse,main,noise_strength1_pct10,2024,0.9992060340153568,0.9990234375,0.0009765625,42941,0,24,41.0,41.9345703125,293,[2024]
Landuse,main,noise_strength1_pct30,2024,0.9810175704015106,0.9765625,0.0234375,43339,0,23,42.0,42.3232421875,196,[2024]
Landuse,main,noise_strength1_pct50,2024,0.8724182797624398,0.84375,0.15625,43662,0,21,42.0,42.638671875,114,[2024]
Landuse,main,noise_strength1.4_pct10,2024,0.9984126984126984,0.998046875,0.001953125,42941,0,23,41.0,41.9345703125,289,[2024]
Landuse,main,noise_strength1.4_pct30,2024,0.9769661540849672,0.9716796875,0.0283203125,43339,0,23,42.0,42.3232421875,192,[2024]
Landuse,main,noise_strength1.4_pct50,2024,0.8704278541370057,0.841796875,0.158203125,43662,0,24,42.0,42.638671875,112,[2024]
Landuse,main,vertex_delete_10pct,1,0.9984114366459336,0.998046875,0.001953125,38987,0,18,37.0,38.0732421875,288,[1]
Landuse,main,vertex_delete_20pct,1,0.9952380952380953,0.994140625,0.005859375,35297,0,16,34.0,34.4697265625,240,[1]
Landuse,main,vertex_delete_40pct,1,0.9761195997914462,0.970703125,0.029296875,27836,0,11,26.0,27.18359375,155,[1]
Landuse,main,object_delete_10pct,2025,0.9992060340153568,0.9990234375,0.0009765625,38982,0,20,37.0,38.068359375,312,[2025]
Landuse,main,object_delete_50pct,2025,0.9968253968253968,0.99609375,0.00390625,22024,0,8,21.0,21.5078125,176,[2025]
Landuse,main,object_delete_70pct,2025,0.9896910328494462,0.9873046875,0.0126953125,13002,0,3,12.0,12.697265625,92,[2025]
Landuse,main,scale_0.1,0,1.0,1.0,0.0,40487,0,21,39.0,39.5380859375,337,[]
Landuse,main,scale_0.9,0,0.9992060340153568,0.9990234375,0.0009765625,43199,0,21,39.0,42.1865234375,649,[]
Landuse,main,scale_1.3,0,0.9992060340153568,0.9990234375,0.0009765625,43193,0,21,39.0,42.1806640625,797,[]
Landuse,main,scale_1.7,0,1.0,1.0,0.0,41784,0,21,39.0,40.8046875,337,[]
Landuse,main,scale_2.1,0,0.997617471163186,0.9970703125,0.0029296875,42503,0,21,39.0,41.5068359375,529,[]
Landuse,main,translation_20,0,0.997617471163186,0.9970703125,0.0029296875,41880,0,21,39.0,40.8984375,336,[]
Landuse,main,translation_30,0,0.997617471163186,0.9970703125,0.0029296875,41884,0,21,39.0,40.90234375,337,[]
Landuse,main,translation_40,0,0.9960251119550004,0.9951171875,0.0048828125,41701,0,21,39.0,40.7236328125,337,[]
Landuse,main,translation_50,0,0.9960289083110154,0.9951171875,0.0048828125,41679,0,21,39.0,40.7021484375,337,[]
Landuse,main,translation_60,0,0.9960251119550004,0.9951171875,0.0048828125,41663,0,21,39.0,40.6865234375,337,[]
Landuse,repeat,vertex_delete_30pct,1,0.9912933744490252,0.9892578125,0.0107421875,31576,0,11,30.0,30.8359375,200,[1]
Landuse,repeat,vertex_delete_50pct,1,0.9374588563774604,0.923828125,0.076171875,24198,0,8,23.0,23.630859375,109,[1]
Landuse,repeat,object_delete_30pct,1,0.9984126984126984,0.998046875,0.001953125,30186,0,12,29.0,29.478515625,252,[1]
Landuse,repeat,object_delete_90pct,1,0.932312366756094,0.916015625,0.083984375,4314,18,0,4.0,4.212890625,38,[1]
Landuse,repeat,vertex_add_50pct,1,0.9553538383504596,0.9453125,0.0546875,62844,0,37,61.0,61.37109375,216,[1]
Landuse,repeat,noise_50pct_1p4tau,1,0.8556655899412282,0.8271484375,0.1728515625,43693,0,24,42.0,42.6689453125,111,[1]
Landuse,repeat,compound,1,0.8926694722374077,0.869140625,0.130859375,24162,0,9,22.5,23.595703125,277,"[1, 10001, 20001, 30001]"
Landuse,repeat,vertex_delete_30pct,2,0.9920773155556905,0.990234375,0.009765625,31607,0,14,30.0,30.8662109375,197,[2]
Landuse,repeat,vertex_delete_50pct,2,0.9427674871513352,0.9296875,0.0703125,24380,0,9,23.0,23.80859375,128,[2]
Landuse,repeat,object_delete_30pct,2,0.9992060340153568,0.9990234375,0.0009765625,29226,0,10,28.0,28.541015625,231,[2]
Landuse,repeat,object_delete_90pct,2,0.9289203850497664,0.912109375,0.087890625,4407,20,0,4.0,4.3037109375,34,[2]
Landuse,repeat,vertex_add_50pct,2,0.9457843508210728,0.93359375,0.06640625,62889,0,35,61.0,61.4150390625,220,[2]
Landuse,repeat,noise_50pct_1p4tau,2,0.8708233651742087,0.841796875,0.158203125,43673,0,22,43.0,42.6494140625,128,[2]
Landuse,repeat,compound,2,0.8719197465676362,0.8427734375,0.1572265625,24595,0,10,23.0,24.0185546875,304,"[2, 10002, 20002, 30002]"
Landuse,repeat,vertex_delete_30pct,3,0.990462301003848,0.98828125,0.01171875,31649,0,12,30.0,30.9072265625,197,[3]
Landuse,repeat,vertex_delete_50pct,3,0.9447185391760724,0.9326171875,0.0673828125,24435,0,8,23.0,23.8623046875,113,[3]
Landuse,repeat,object_delete_30pct,3,0.9992060340153568,0.9990234375,0.0009765625,29136,0,11,27.0,28.453125,231,[3]
Landuse,repeat,object_delete_90pct,3,0.9292218093420964,0.9111328125,0.0888671875,4085,19,0,4.0,3.9892578125,34,[3]
Landuse,repeat,vertex_add_50pct,3,0.9463224755753528,0.9345703125,0.0654296875,62898,0,36,61.0,61.423828125,214,[3]
Landuse,repeat,noise_50pct_1p4tau,3,0.874854583434445,0.84765625,0.15234375,43667,0,24,43.0,42.6435546875,132,[3]
Landuse,repeat,compound,3,0.8986572798468974,0.8759765625,0.1240234375,25423,0,12,23.0,24.8271484375,303,"[3, 10003, 20003, 30003]"
Landuse,repeat,vertex_delete_30pct,4,0.9873015873015872,0.984375,0.015625,31548,0,10,30.0,30.80859375,202,[4]
Landuse,repeat,vertex_delete_50pct,4,0.9232295438181108,0.90625,0.09375,24407,0,5,23.0,23.8349609375,133,[4]
Landuse,repeat,object_delete_30pct,4,0.9984126984126984,0.998046875,0.001953125,30454,0,12,29.0,29.740234375,247,[4]
Landuse,repeat,object_delete_90pct,4,0.9289203850497664,0.912109375,0.087890625,4541,13,0,4.0,4.4345703125,33,[4]
Landuse,repeat,vertex_add_50pct,4,0.9495964757079314,0.9384765625,0.0615234375,62806,0,34,60.0,61.333984375,221,[4]
Landuse,repeat,noise_50pct_1p4tau,4,0.8796882564701136,0.8525390625,0.1474609375,43680,0,25,42.0,42.65625,119,[4]
Landuse,repeat,compound,4,0.90245865014637,0.8798828125,0.1201171875,24053,0,10,23.0,23.4892578125,271,"[4, 10004, 20004, 30004]"
Landuse,repeat,vertex_delete_30pct,5,0.992063492063492,0.990234375,0.009765625,31591,0,8,30.0,30.8505859375,202,[5]
Landuse,repeat,vertex_delete_50pct,5,0.9388406456328712,0.9248046875,0.0751953125,24268,0,6,23.0,23.69921875,119,[5]
Landuse,repeat,object_delete_30pct,5,0.9984126984126984,0.998046875,0.001953125,29138,0,12,27.0,28.455078125,239,[5]
Landuse,repeat,object_delete_90pct,5,0.92385021642852,0.9052734375,0.0947265625,4132,18,0,4.0,4.03515625,35,[5]
Landuse,repeat,vertex_add_50pct,5,0.9561828874675148,0.9462890625,0.0537109375,62954,0,37,61.0,61.478515625,206,[5]
Landuse,repeat,noise_50pct_1p4tau,5,0.8578382525752642,0.830078125,0.169921875,43684,0,22,42.0,42.66015625,125,[5]
Landuse,repeat,compound,5,0.8834261302838806,0.8564453125,0.1435546875,23888,0,8,22.0,23.328125,284,"[5, 10005, 20005, 30005]"
Landuse,repeat,vertex_delete_30pct,6,0.9912632197545036,0.9892578125,0.0107421875,31528,0,13,30.0,30.7890625,196,[6]
Landuse,repeat,vertex_delete_50pct,6,0.9287790150263072,0.9130859375,0.0869140625,24268,0,8,23.0,23.69921875,114,[6]
Landuse,repeat,object_delete_30pct,6,0.997617471163186,0.9970703125,0.0029296875,30125,0,12,29.0,29.4189453125,248,[6]
Landuse,repeat,object_delete_90pct,6,0.9076697330375776,0.8857421875,0.1142578125,4189,20,0,4.0,4.0908203125,33,[6]
Landuse,repeat,vertex_add_50pct,6,0.947379265409304,0.935546875,0.064453125,62911,0,39,61.0,61.4365234375,213,[6]
Landuse,repeat,noise_50pct_1p4tau,6,0.855861796949799,0.8251953125,0.1748046875,43688,0,23,42.0,42.6640625,115,[6]
Landuse,repeat,compound,6,0.8892500853447888,0.8642578125,0.1357421875,24733,0,9,23.0,24.1533203125,296,"[6, 10006, 20006, 30006]"
Landuse,repeat,vertex_delete_30pct,7,0.9896746569023328,0.9873046875,0.0126953125,31661,0,12,30.0,30.9189453125,195,[7]
Landuse,repeat,vertex_delete_50pct,7,0.9557009879395362,0.9453125,0.0546875,24453,0,10,23.0,23.8798828125,122,[7]
Landuse,repeat,object_delete_30pct,7,0.9984114366459336,0.998046875,0.001953125,30162,0,11,28.5,29.455078125,250,[7]
Landuse,repeat,object_delete_90pct,7,0.9203868330823098,0.90234375,0.09765625,4324,16,0,4.0,4.22265625,40,[7]
Landuse,repeat,vertex_add_50pct,7,0.9577164616485584,0.9482421875,0.0517578125,62861,0,37,61.0,61.3876953125,199,[7]
Landuse,repeat,noise_50pct_1p4tau,7,0.8731181742029358,0.8447265625,0.1552734375,43663,0,21,42.0,42.6396484375,122,[7]
Landuse,repeat,compound,7,0.8851235555611835,0.861328125,0.138671875,24592,0,9,23.0,24.015625,284,"[7, 10007, 20007, 30007]"
Landuse,repeat,vertex_delete_30pct,8,0.9912770761713202,0.9892578125,0.0107421875,31680,0,15,30.0,30.9375,196,[8]
Landuse,repeat,vertex_delete_50pct,8,0.936121347179264,0.921875,0.078125,24491,0,9,23.0,23.9169921875,112,[8]
Landuse,repeat,object_delete_30pct,8,0.9992060340153568,0.9990234375,0.0009765625,29646,0,13,28.0,28.951171875,224,[8]
Landuse,repeat,object_delete_90pct,8,0.9030161927947856,0.8818359375,0.1181640625,3200,50,0,3.0,3.125,28,[8]
Landuse,repeat,vertex_add_50pct,8,0.9480661016663606,0.9365234375,0.0634765625,62793,0,36,61.0,61.3212890625,215,[8]
Landuse,repeat,noise_50pct_1p4tau,8,0.8491213024464579,0.8193359375,0.1806640625,43666,0,19,42.0,42.642578125,130,[8]
Landuse,repeat,compound,8,0.8708233651742087,0.841796875,0.158203125,24035,0,8,22.0,23.4716796875,265,"[8, 10008, 20008, 30008]"
Landuse,repeat,vertex_delete_30pct,9,0.990511288824751,0.98828125,0.01171875,31583,0,11,30.0,30.8427734375,198,[9]
Landuse,repeat,vertex_delete_50pct,9,0.9300488701239984,0.9140625,0.0859375,24224,0,10,23.0,23.65625,108,[9]
Landuse,repeat,object_delete_30pct,9,0.9984114366459336,0.998046875,0.001953125,30694,0,12,29.0,29.974609375,236,[9]
Landuse,repeat,object_delete_90pct,9,0.9125607717114104,0.892578125,0.107421875,3575,50,0,3.0,3.4912109375,27,[9]
Landuse,repeat,vertex_add_50pct,9,0.9529956111759564,0.9423828125,0.0576171875,62943,0,32,61.0,61.4677734375,234,[9]
Landuse,repeat,noise_50pct_1p4tau,9,0.8670272611857047,0.837890625,0.162109375,43680,0,26,42.0,42.65625,116,[9]
Landuse,repeat,compound,9,0.8825403542709493,0.857421875,0.142578125,24681,0,9,23.0,24.1025390625,279,"[9, 10009, 20009, 30009]"
Landuse,repeat,vertex_delete_30pct,10,0.9825396825396824,0.978515625,0.021484375,31546,0,13,30.0,30.806640625,200,[10]
Landuse,repeat,vertex_delete_50pct,10,0.9358536186096909,0.921875,0.078125,24192,0,7,23.0,23.625,133,[10]
Landuse,repeat,object_delete_30pct,10,0.9992060340153568,0.9990234375,0.0009765625,29691,0,13,28.0,28.9951171875,242,[10]
Landuse,repeat,object_delete_90pct,10,0.9244381069017348,0.90625,0.09375,4214,17,0,4.0,4.115234375,30,[10]
Landuse,repeat,vertex_add_50pct,10,0.9492063492063492,0.9375,0.0625,62918,0,40,61.0,61.443359375,217,[10]
Landuse,repeat,noise_50pct_1p4tau,10,0.8665649447396206,0.83984375,0.16015625,43706,0,20,42.0,42.681640625,115,[10]
Landuse,repeat,compound,10,0.8782841242798086,0.8505859375,0.1494140625,24358,0,9,23.0,23.787109375,271,"[10, 10010, 20010, 30010]"
Boundary,main,no_attack,0,1.0,1.0,0.0,123842,0,89,121.0,120.939453125,199,[]
Boundary,main,vertex_delete_30pct,1,0.9720152795189112,0.9658203125,0.0341796875,86968,0,55,85.0,84.9296875,151,[1]
Boundary,main,vertex_delete_50pct,1,0.8727036150462316,0.8466796875,0.1533203125,62350,0,34,60.5,60.888671875,127,[1]
Boundary,main,object_delete_30pct,2025,0.997617471163186,0.9970703125,0.0029296875,88659,0,59,86.0,86.5810546875,144,[2025]
Boundary,main,object_delete_90pct,2025,0.8969900329145698,0.873046875,0.126953125,18096,0,6,17.0,17.671875,37,[2025]
Boundary,main,vertex_add_10pct,233337,0.9936419552606822,0.9921875,0.0078125,136276,0,99,132.0,133.08203125,205,[233337]
Boundary,main,vertex_add_30pct,233337,0.9695060096188166,0.962890625,0.037109375,160889,0,119,157.0,157.1181640625,228,[233337]
Boundary,main,vertex_add_50pct,233337,0.9034765305583988,0.8828125,0.1171875,185611,0,143,181.0,181.2607421875,267,[233337]
Boundary,main,noise_10pct_0p6tau,2024,0.9944340175269571,0.9931640625,0.0068359375,123856,0,93,121.0,120.953125,182,[2024]
Boundary,main,noise_50pct_1p4tau,2024,0.8198291112197837,0.7861328125,0.2138671875,123903,0,83,121.0,120.9990234375,159,[2024]
Boundary,main,crop_half_x,0,0.9992060340153568,0.9990234375,0.0009765625,120048,0,88,117.0,117.234375,197,[]
Boundary,main,translation_10,0,1.0,1.0,0.0,123847,0,89,121.0,120.9443359375,199,[]
Boundary,main,scale_0p5,0,1.0,1.0,0.0,123831,0,89,121.0,120.9287109375,199,[]
Boundary,main,rotation_45,0,0.9992060340153568,0.9990234375,0.0009765625,123852,0,89,121.0,120.94921875,198,[]
Boundary,main,rotation_90,0,1.0,1.0,0.0,123842,0,89,121.0,120.939453125,199,[]
Boundary,main,rotation_135,0,0.9992060340153568,0.9990234375,0.0009765625,123852,0,89,121.0,120.94921875,198,[]
Boundary,main,rotation_180,0,1.0,1.0,0.0,123841,0,89,121.0,120.9384765625,199,[]
Boundary,main,rotation_225,0,0.9984114366459336,0.998046875,0.001953125,123852,0,89,121.0,120.94921875,198,[]
Boundary,main,rotation_270,0,0.9992060340153568,0.9990234375,0.0009765625,123843,0,89,121.0,120.9404296875,199,[]
Boundary,main,rotation_315,0,0.9992060340153568,0.9990234375,0.0009765625,123851,0,89,121.0,120.9482421875,197,[]
Boundary,main,reverse_vertices,0,1.0,1.0,0.0,123843,0,89,121.0,120.9404296875,199,[]
Boundary,main,reverse_objects,0,1.0,1.0,0.0,123842,0,89,121.0,120.939453125,199,[]
Boundary,main,compound,1,0.801531910859373,0.765625,0.234375,68382,0,43,66.0,66.779296875,99,"[1, 2025, 233337, 2024]"
Boundary,main,addition_alpha0_pct10,233337,0.9968216095175164,0.99609375,0.00390625,136262,0,100,132.0,133.068359375,214,[233337]
Boundary,main,addition_alpha0_pct30,233337,0.9992060340153568,0.9990234375,0.0009765625,160842,0,113,156.0,157.072265625,239,[233337]
Boundary,main,addition_alpha0_pct50,233337,0.9968216095175164,0.99609375,0.00390625,185563,0,131,181.0,181.2138671875,283,[233337]
Boundary,main,addition_alpha0.5_pct10,233337,0.997617471163186,0.9970703125,0.0029296875,136276,0,99,132.5,133.08203125,199,[233337]
Boundary,main,addition_alpha0.5_pct30,233337,0.9711164847178512,0.96484375,0.03515625,160889,0,121,156.0,157.1181640625,249,[233337]
Boundary,main,addition_alpha0.5_pct50,233337,0.898503975340586,0.876953125,0.123046875,185611,0,137,181.0,181.2607421875,286,[233337]
Boundary,main,addition_alpha1_pct10,233337,0.9936419552606822,0.9921875,0.0078125,136276,0,99,132.0,133.08203125,205,[233337]
Boundary,main,addition_alpha1_pct30,233337,0.9695060096188166,0.962890625,0.037109375,160889,0,119,157.0,157.1181640625,228,[233337]
Boundary,main,addition_alpha1_pct50,233337,0.9034765305583988,0.8828125,0.1171875,185611,0,143,181.0,181.2607421875,267,[233337]
Boundary,main,noise_strength0.6_pct10,2024,0.9944340175269571,0.9931640625,0.0068359375,123856,0,93,121.0,120.953125,182,[2024]
Boundary,main,noise_strength0.6_pct30,2024,0.939230055842688,0.92578125,0.07421875,123889,0,91,121.0,120.9853515625,159,[2024]
Boundary,main,noise_strength0.6_pct50,2024,0.7923131584755326,0.7529296875,0.2470703125,123903,0,85,121.0,120.9990234375,159,[2024]
Boundary,main,noise_strength1_pct10,2024,0.9952317823890992,0.994140625,0.005859375,123856,0,84,121.0,120.953125,181,[2024]
Boundary,main,noise_strength1_pct30,2024,0.9439538943408136,0.931640625,0.068359375,123889,0,87,120.0,120.9853515625,160,[2024]
Boundary,main,noise_strength1_pct50,2024,0.8260802022747663,0.7900390625,0.2099609375,123903,0,79,120.0,120.9990234375,156,[2024]
Boundary,main,noise_strength1.4_pct10,2024,0.9920368738797762,0.990234375,0.009765625,123856,0,88,121.0,120.953125,188,[2024]
Boundary,main,noise_strength1.4_pct30,2024,0.9488303630574344,0.9375,0.0625,123889,0,90,121.0,120.9853515625,157,[2024]
Boundary,main,noise_strength1.4_pct50,2024,0.8198291112197837,0.7861328125,0.2138671875,123903,0,83,121.0,120.9990234375,159,[2024]
Boundary,main,vertex_delete_10pct,1,0.9928365648204364,0.9912109375,0.0087890625,111621,0,81,109.0,109.0048828125,187,[1]
Boundary,main,vertex_delete_20pct,1,0.984045648229397,0.98046875,0.01953125,99353,0,69,97.0,97.0244140625,170,[1]
Boundary,main,vertex_delete_40pct,1,0.9329263937759218,0.91796875,0.08203125,74566,0,40,73.0,72.818359375,140,[1]
Boundary,main,object_delete_10pct,2025,0.9984114366459336,0.998046875,0.001953125,116095,0,81,113.0,113.3740234375,187,[2025]
Boundary,main,object_delete_50pct,2025,0.9857381633796156,0.982421875,0.017578125,62102,0,37,60.0,60.646484375,106,[2025]
Boundary,main,object_delete_70pct,2025,0.9684735340817776,0.9609375,0.0390625,37761,0,18,37.0,36.8759765625,72,[2025]
Boundary,main,scale_0.1,0,1.0,1.0,0.0,123814,0,89,121.0,120.912109375,199,[]
Boundary,main,scale_0.9,0,0.9984114366459336,0.998046875,0.001953125,123835,0,89,121.0,120.9326171875,197,[]
Boundary,main,scale_1.3,0,1.0,1.0,0.0,123849,0,89,121.0,120.9462890625,199,[]
Boundary,main,scale_1.7,0,1.0,1.0,0.0,123829,0,89,121.0,120.9267578125,197,[]
Boundary,main,scale_2.1,0,1.0,1.0,0.0,123853,0,89,121.0,120.9501953125,199,[]
Boundary,main,translation_20,0,1.0,1.0,0.0,123846,0,89,121.0,120.943359375,199,[]
Boundary,main,translation_30,0,0.9992072927806908,0.9990234375,0.0009765625,123847,0,89,121.0,120.9443359375,199,[]
Boundary,main,translation_40,0,1.0,1.0,0.0,123852,0,89,121.0,120.94921875,199,[]
Boundary,main,translation_50,0,1.0,1.0,0.0,123851,0,89,121.0,120.9482421875,199,[]
