dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Boundary,repeat,compound,1,"[1, 10001, 20001, 30001]",0.8292351184278938,0.7919921875,0.2080078125,63223,0,40,62.0,61.7412109375,93
Boundary,repeat,vertex_delete_30pct,2,[2],0.973712907071086,0.9677734375,0.0322265625,86921,0,58,85.0,84.8837890625,145
Boundary,repeat,vertex_delete_50pct,2,[2],0.9018660554593644,0.880859375,0.119140625,62513,0,40,61.0,61.0478515625,114
Boundary,repeat,object_delete_30pct,2,[2],0.9952317823890992,0.994140625,0.005859375,78497,0,48,76.0,76.6572265625,109
Boundary,repeat,object_delete_90pct,2,[2],0.8848756557326991,0.857421875,0.142578125,12798,0,3,12.0,12.498046875,24
Boundary,repeat,vertex_add_50pct,2,[2],0.9196902205939566,0.90234375,0.09765625,185538,0,139,181.0,181.189453125,285
Boundary,repeat,noise_50pct_1p4tau,2,[2],0.8158215665520411,0.78125,0.21875,123919,0,92,121.0,121.0146484375,155
Boundary,repeat,compound,2,"[2, 10002, 20002, 30002]",0.8516756410592121,0.822265625,0.177734375,62098,0,36,61.0,60.642578125,85
Boundary,repeat,vertex_delete_30pct,3,[3],0.971933220835405,0.9658203125,0.0341796875,87059,0,54,85.0,85.0185546875,150
Boundary,repeat,vertex_delete_50pct,3,[3],0.8920657647670801,0.8701171875,0.1298828125,62480,0,36,61.0,61.015625,128
Boundary,repeat,object_delete_30pct,3,[3],0.9960289083110154,0.9951171875,0.0048828125,90401,0,62,87.5,88.2822265625,149
Boundary,repeat,object_delete_90pct,3,[3],0.8670656613325892,0.833984375,0.166015625,10033,0,1,10.0,9.7978515625,31
Boundary,repeat,vertex_add_50pct,3,[3],0.919170956250173,0.9013671875,0.0986328125,185533,0,132,181.0,181.1845703125,271
Boundary,repeat,noise_50pct_1p4tau,3,[3],0.8222060705993897,0.7880859375,0.2119140625,123916,0,87,121.0,121.01171875,157
Boundary,repeat,compound,3,"[3, 10003, 20003, 30003]",0.8455478584506984,0.81640625,0.18359375,69209,0,42,68.0,67.5869140625,100
Boundary,repeat,vertex_delete_30pct,4,[4],0.97297420259126,0.966796875,0.033203125,86942,0,59,84.0,84.904296875,146
Boundary,repeat,vertex_delete_50pct,4,[4],0.897477386809602,0.875,0.125,62329,0,38,61.0,60.8681640625,116
Boundary,repeat,object_delete_30pct,4,[4],0.9984126984126984,0.998046875,0.001953125,90171,0,62,88.0,88.0576171875,132
Boundary,repeat,object_delete_90pct,4,[4],0.9102644391638888,0.888671875,0.111328125,15679,0,4,15.0,15.3115234375,31
Boundary,repeat,vertex_add_50pct,4,[4],0.9272722963021922,0.912109375,0.087890625,185408,0,142,181.0,181.0625,266
Boundary,repeat,noise_50pct_1p4tau,4,[4],0.8464270861001397,0.8125,0.1875,123903,0,90,121.0,120.9990234375,156
Boundary,repeat,compound,4,"[4, 10004, 20004, 30004]",0.8381555393230593,0.806640625,0.193359375,59557,0,30,58.0,58.1611328125,90
Boundary,repeat,vertex_delete_30pct,5,[5],0.9816401120120496,0.9775390625,0.0224609375,86962,0,59,84.0,84.923828125,147
Boundary,repeat,vertex_delete_50pct,5,[5],0.9148666704859464,0.896484375,0.103515625,62339,0,37,60.0,60.8779296875,111
Boundary,repeat,object_delete_30pct,5,[5],0.9968203417119826,0.99609375,0.00390625,82657,0,54,80.0,80.7197265625,137
Boundary,repeat,object_delete_90pct,5,[5],0.8809523809523809,0.853515625,0.146484375,13220,0,2,12.0,12.91015625,35
Boundary,repeat,vertex_add_50pct,5,[5],0.9343380651964248,0.919921875,0.080078125,185710,0,142,181.0,181.357421875,295
Boundary,repeat,noise_50pct_1p4tau,5,[5],0.8241342694793002,0.7890625,0.2109375,123909,0,91,121.0,121.0048828125,159
Boundary,repeat,compound,5,"[5, 10005, 20005, 30005]",0.8318969330857163,0.80078125,0.19921875,65687,0,42,64.0,64.1474609375,98
Boundary,repeat,vertex_delete_30pct,6,[6],0.9793650793650792,0.974609375,0.025390625,86933,0,56,85.0,84.8955078125,141
Boundary,repeat,vertex_delete_50pct,6,[6],0.9070932159539906,0.88671875,0.11328125,62371,0,37,61.0,60.9091796875,112
Boundary,repeat,object_delete_30pct,6,[6],0.9992060340153568,0.9990234375,0.0009765625,95701,0,66,93.0,93.4580078125,162
Boundary,repeat,object_delete_90pct,6,[6],0.8901636390843124,0.86328125,0.13671875,10290,0,2,10.0,10.048828125,21
Boundary,repeat,vertex_add_50pct,6,[6],0.9358536186096909,0.921875,0.078125,185452,0,134,180.5,181.10546875,259
Boundary,repeat,noise_50pct_1p4tau,6,[6],0.8276426175491489,0.79296875,0.20703125,123912,0,85,121.0,121.0078125,168
Boundary,repeat,compound,6,"[6, 10006, 20006, 30006]",0.8429694490364712,0.8134765625,0.1865234375,66741,0,44,65.0,65.1767578125,102
Boundary,repeat,vertex_delete_30pct,7,[7],0.9777777777777776,0.97265625,0.02734375,86963,0,55,85.0,84.9248046875,153
Boundary,repeat,vertex_delete_50pct,7,[7],0.91441188263254,0.896484375,0.103515625,62555,0,34,61.0,61.0888671875,111
Boundary,repeat,object_delete_30pct,7,[7],0.9984126984126984,0.998046875,0.001953125,89686,0,56,87.0,87.583984375,137
Boundary,repeat,object_delete_90pct,7,[7],0.8862658775729914,0.859375,0.140625,11654,0,2,11.0,11.380859375,24
Boundary,repeat,vertex_add_50pct,7,[7],0.9168671945782516,0.8974609375,0.1025390625,185500,0,145,181.0,181.15234375,263
Boundary,repeat,noise_50pct_1p4tau,7,[7],0.7984791126247824,0.76171875,0.23828125,123912,0,87,121.0,121.0078125,164
Boundary,repeat,compound,7,"[7, 10007, 20007, 30007]",0.8496747581983778,0.818359375,0.181640625,67411,0,40,66.0,65.8310546875,94
Boundary,repeat,vertex_delete_30pct,8,[8],0.9776826425856958,0.97265625,0.02734375,87021,0,54,85.0,84.9814453125,152
Boundary,repeat,vertex_delete_50pct,8,[8],0.910909489225453,0.8916015625,0.1083984375,62450,0,34,61.0,60.986328125,118
Boundary,repeat,object_delete_30pct,8,[8],0.9992060340153568,0.9990234375,0.0009765625,89471,0,63,87.0,87.3740234375,157
Boundary,repeat,object_delete_90pct,8,[8],0.8521473408315611,0.818359375,0.181640625,9969,0,1,9.0,9.7353515625,21
Boundary,repeat,vertex_add_50pct,8,[8],0.9222634295861488,0.9052734375,0.0947265625,185396,0,133,180.0,181.05078125,281
Boundary,repeat,noise_50pct_1p4tau,8,[8],0.8057156431106131,0.7734375,0.2265625,123903,0,88,121.0,120.9990234375,154
Boundary,repeat,compound,8,"[8, 10008, 20008, 30008]",0.8259638264848215,0.79296875,0.20703125,63724,0,40,62.0,62.23046875,96
Boundary,repeat,vertex_delete_30pct,9,[9],0.9768707908815296,0.9716796875,0.0283203125,86678,0,53,84.0,84.646484375,156
Boundary,repeat,vertex_delete_50pct,9,[9],0.8997219778456115,0.8798828125,0.1201171875,62135,0,32,61.0,60.6787109375,134
Boundary,repeat,object_delete_30pct,9,[9],0.997617471163186,0.9970703125,0.0029296875,86492,0,54,84.0,84.46484375,150
Boundary,repeat,object_delete_90pct,9,[9],0.8753808644367996,0.8408203125,0.1591796875,8667,0,1,8.0,8.4638671875,20
Boundary,repeat,vertex_add_50pct,9,[9],0.9111750264108318,0.892578125,0.107421875,185642,0,135,181.0,181.291015625,251
Boundary,repeat,noise_50pct_1p4tau,9,[9],0.8297216844473545,0.796875,0.203125,123914,0,84,121.0,121.009765625,153
Boundary,repeat,compound,9,"[9, 10009, 20009, 30009]",0.8374179240556349,0.8046875,0.1953125,67714,0,42,66.0,66.126953125,95
Boundary,repeat,vertex_delete_30pct,10,[10],0.978554716937138,0.9736328125,0.0263671875,86813,0,57,85.0,84.7783203125,149
Boundary,repeat,vertex_delete_50pct,10,[10],0.9009768597425,0.87890625,0.12109375,62092,0,37,60.0,60.63671875,123
Boundary,repeat,object_delete_30pct,10,[10],0.9968253968253968,0.99609375,0.00390625,91915,0,63,90.0,89.7607421875,152
Boundary,repeat,object_delete_90pct,10,[10],0.8695251909915969,0.8369140625,0.1630859375,8775,0,1,8.0,8.5693359375,19
Boundary,repeat,vertex_add_50pct,10,[10],0.9290643171655244,0.9140625,0.0859375,185710,0,136,181.0,181.357421875,294
Boundary,repeat,noise_50pct_1p4tau,10,[10],0.8281359836427178,0.79296875,0.20703125,123913,0,83,121.0,121.0087890625,155
Boundary,repeat,compound,10,"[10, 10010, 20010, 30010]",0.8374185579922631,0.8037109375,0.1962890625,64873,0,40,63.0,63.3525390625,98
Road,main,no_attack,0,[],1.0,1.0,0.0,69321,0,36,68.0,67.6962890625,92
Road,main,vertex_delete_30pct,1,[1],0.9809837992475596,0.9765625,0.0234375,49051,0,30,48.0,47.9013671875,72
Road,main,vertex_delete_50pct,1,[1],0.9150331899271344,0.8935546875,0.1064453125,35521,0,14,35.0,34.6884765625,53
Road,main,object_delete_30pct,2025,[2025],0.9984114366459336,0.998046875,0.001953125,50129,0,27,49.0,48.9541015625,72
Road,main,object_delete_90pct,2025,[2025],0.8984126984126984,0.875,0.125,8045,0,1,8.0,7.8564453125,18
Road,main,vertex_add_10pct,233337,[233337],0.9968253968253968,0.99609375,0.00390625,76188,0,42,74.0,74.40234375,106
Road,main,vertex_add_30pct,233337,[233337],0.9817052621026122,0.9775390625,0.0224609375,89932,0,56,88.0,87.82421875,126
Road,main,vertex_add_50pct,233337,[233337],0.9196902205939566,0.90234375,0.09765625,103570,0,69,101.0,101.142578125,140
Road,main,noise_10pct_0p6tau,2024,[2024],0.9952468916437276,0.994140625,0.005859375,69325,0,42,68.0,67.7001953125,94
Road,main,noise_50pct_1p4tau,2024,[2024],0.8378930874105431,0.8056640625,0.1943359375,69351,0,43,67.0,67.7255859375,98
Road,main,crop_half_x,0,[],1.0,1.0,0.0,68429,0,36,67.0,66.8251953125,92
Road,main,translation_10,0,[],1.0,1.0,0.0,69322,0,36,67.0,67.697265625,92
Road,main,scale_0p5,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,92
Road,main,rotation_45,0,[],1.0,1.0,0.0,69322,0,35,67.0,67.697265625,92
Road,main,rotation_90,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,92
Road,main,rotation_135,0,[],1.0,1.0,0.0,69322,0,35,67.0,67.697265625,92
Road,main,rotation_180,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,92
Road,main,rotation_225,0,[],0.997617471163186,0.9970703125,0.0029296875,69322,0,35,67.0,67.697265625,92
Road,main,rotation_270,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,92
Road,main,rotation_315,0,[],0.9984126984126984,0.998046875,0.001953125,69322,0,35,67.0,67.697265625,92
Road,main,reverse_vertices,0,[],0.9992060340153568,0.9990234375,0.0009765625,69320,0,36,68.0,67.6953125,92
Road,main,reverse_objects,0,[],1.0,1.0,0.0,69321,0,36,68.0,67.6962890625,92
Road,main,compound,1,"[1, 2025, 233337, 2024]",0.8438889518941194,0.810546875,0.189453125,39000,0,21,38.0,38.0859375,56
Road,main,addition_alpha0_pct10,233337,[233337],1.0,1.0,0.0,76186,0,42,74.0,74.400390625,105
Road,main,addition_alpha0_pct30,233337,[233337],1.0,1.0,0.0,89914,0,44,88.0,87.806640625,124
Road,main,addition_alpha0_pct50,233337,[233337],0.9976162063830436,0.9970703125,0.0029296875,103546,0,60,101.0,101.119140625,142
Road,main,addition_alpha0.5_pct10,233337,[233337],0.9984114366459336,0.998046875,0.001953125,76188,0,45,74.0,74.40234375,103
Road,main,addition_alpha0.5_pct30,233337,[233337],0.9769001833626444,0.9716796875,0.0283203125,89932,0,55,87.0,87.82421875,120
Road,main,addition_alpha0.5_pct50,233337,[233337],0.9115289060535716,0.892578125,0.107421875,103570,0,73,101.0,101.142578125,131
Road,main,addition_alpha1_pct10,233337,[233337],0.9968253968253968,0.99609375,0.00390625,76188,0,42,74.0,74.40234375,106
Road,main,addition_alpha1_pct30,233337,[233337],0.9817052621026122,0.9775390625,0.0224609375,89932,0,56,88.0,87.82421875,126
Road,main,addition_alpha1_pct50,233337,[233337],0.9196902205939566,0.90234375,0.09765625,103570,0,69,101.0,101.142578125,140
Road,main,noise_strength0.6_pct10,2024,[2024],0.9952468916437276,0.994140625,0.005859375,69325,0,42,68.0,67.7001953125,94
Road,main,noise_strength0.6_pct30,2024,[2024],0.9568306190697232,0.947265625,0.052734375,69343,0,41,67.0,67.7177734375,92
Road,main,noise_strength0.6_pct50,2024,[2024],0.8425770149516875,0.8115234375,0.1884765625,69351,0,45,68.0,67.7255859375,94
Road,main,noise_strength1_pct10,2024,[2024],0.9952380952380953,0.994140625,0.005859375,69325,0,43,68.0,67.7001953125,97
Road,main,noise_strength1_pct30,2024,[2024],0.9631855526295908,0.955078125,0.044921875,69343,0,40,68.0,67.7177734375,99
Road,main,noise_strength1_pct50,2024,[2024],0.8444240997285186,0.8154296875,0.1845703125,69351,0,43,68.0,67.7255859375,95
Road,main,noise_strength1.4_pct10,2024,[2024],0.997617471163186,0.9970703125,0.0029296875,69325,0,40,68.0,67.7001953125,93
Road,main,noise_strength1.4_pct30,2024,[2024],0.9544005050959984,0.9443359375,0.0556640625,69343,0,42,68.0,67.7177734375,99
Road,main,noise_strength1.4_pct50,2024,[2024],0.8378930874105431,0.8056640625,0.1943359375,69351,0,43,67.0,67.7255859375,98
Road,main,vertex_delete_10pct,1,[1],0.9968253968253968,0.99609375,0.00390625,62527,0,35,61.0,61.0615234375,87
Road,main,vertex_delete_20pct,1,[1],0.9928631194931944,0.9912109375,0.0087890625,55849,0,31,54.0,54.5400390625,82
Road,main,vertex_delete_40pct,1,[1],0.958865560747283,0.94921875,0.05078125,42253,0,21,41.0,41.2626953125,62
Road,main,object_delete_10pct,2025,[2025],0.9992072927806908,0.9990234375,0.0009765625,62315,0,32,60.0,60.8544921875,84
Road,main,object_delete_50pct,2025,[2025],0.9920935752286244,0.990234375,0.009765625,36559,0,17,35.0,35.7021484375,56
Road,main,object_delete_70pct,2025,[2025],0.9714750709834477,0.96484375,0.03515625,22598,0,7,22.0,22.068359375,40
Road,main,scale_0.1,0,[],1.0,1.0,0.0,69321,0,36,67.0,67.6962890625,92
Road,main,scale_0.9,0,[],1.0,1.0,0.0,69322,0,36,67.5,67.697265625,92
Road,main,scale_1.3,0,[],0.9992060340153568,0.9990234375,0.0009765625,69322,0,36,67.0,67.697265625,92
Road,main,scale_1.7,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,35,67.0,67.6962890625,92
Road,main,scale_2.1,0,[],1.0,1.0,0.0,69322,0,35,67.5,67.697265625,93
Road,main,translation_20,0,[],1.0,1.0,0.0,69321,0,36,67.0,67.6962890625,92
Road,main,translation_30,0,[],1.0,1.0,0.0,69322,0,36,67.0,67.697265625,92
Road,main,translation_40,0,[],0.9992060340153568,0.9990234375,0.0009765625,69322,0,36,67.0,67.697265625,93
Road,main,translation_50,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,93
Road,main,translation_60,0,[],0.9992060340153568,0.9990234375,0.0009765625,69321,0,36,67.0,67.6962890625,92
Road,repeat,vertex_delete_30pct,1,[1],0.9809837992475596,0.9765625,0.0234375,49051,0,30,48.0,47.9013671875,72
Road,repeat,vertex_delete_50pct,1,[1],0.9150331899271344,0.8935546875,0.1064453125,35521,0,14,35.0,34.6884765625,53
Road,repeat,object_delete_30pct,1,[1],0.9968253968253968,0.99609375,0.00390625,52159,0,27,51.0,50.9365234375,74
Road,repeat,object_delete_90pct,1,[1],0.8965013616355371,0.873046875,0.126953125,9376,0,1,9.0,9.15625,21
Road,repeat,vertex_add_50pct,1,[1],0.9342860877394964,0.9189453125,0.0810546875,103559,0,69,101.0,101.1318359375,134
Road,repeat,noise_50pct_1p4tau,1,[1],0.8187265540540201,0.783203125,0.216796875,69352,0,42,68.0,67.7265625,92
Road,repeat,compound,1,"[1, 10001, 20001, 30001]",0.8478028346433037,0.8154296875,0.1845703125,38473,0,22,37.5,37.5712890625,57
Road,repeat,vertex_delete_30pct,2,[2],0.9746031746031746,0.96875,0.03125,49008,0,30,48.0,47.859375,68
Road,repeat,vertex_delete_50pct,2,[2],0.9083737430941392,0.8876953125,0.1123046875,35529,0,19,34.0,34.6962890625,54
Road,repeat,object_delete_30pct,2,[2],0.9944491628150685,0.9931640625,0.0068359375,47359,0,21,46.0,46.2490234375,68
Road,repeat,object_delete_90pct,2,[2],0.8908272453807266,0.865234375,0.134765625,6340,0,1,6.0,6.19140625,16
Road,repeat,vertex_add_50pct,2,[2],0.9248295950205686,0.908203125,0.091796875,103423,0,73,101.0,100.9990234375,130
Road,repeat,noise_50pct_1p4tau,2,[2],0.8360738295793639,0.8046875,0.1953125,69354,0,42,68.0,67.728515625,101
Road,repeat,compound,2,"[2, 10002, 20002, 30002]",0.8659263045723442,0.8369140625,0.1630859375,40779,0,18,40.0,39.8232421875,65
Road,repeat,vertex_delete_30pct,3,[3],0.9770827312295728,0.9716796875,0.0283203125,48969,0,25,48.0,47.8212890625,70
Road,repeat,vertex_delete_50pct,3,[3],0.9141285852509232,0.8935546875,0.1064453125,35581,0,17,34.0,34.7470703125,53
Road,repeat,object_delete_30pct,3,[3],0.9968316796877464,0.99609375,0.00390625,48734,0,27,47.0,47.591796875,72
Road,repeat,object_delete_90pct,3,[3],0.8824488994758835,0.8525390625,0.1474609375,4065,15,0,4.0,3.9697265625,12
Road,repeat,vertex_add_50pct,3,[3],0.9343380651964248,0.919921875,0.080078125,103550,0,71,101.0,101.123046875,130
Road,repeat,noise_50pct_1p4tau,3,[3],0.844827034897682,0.810546875,0.189453125,69352,0,44,67.0,67.7265625,106
Road,repeat,compound,3,"[3, 10003, 20003, 30003]",0.8374185579922631,0.8037109375,0.1962890625,38037,0,16,37.0,37.1455078125,58
Road,repeat,vertex_delete_30pct,4,[4],0.984126984126984,0.98046875,0.01953125,49051,0,28,48.0,47.9013671875,68
Road,repeat,vertex_delete_50pct,4,[4],0.9137129417055904,0.892578125,0.107421875,35676,0,18,35.0,34.83984375,56
Road,repeat,object_delete_30pct,4,[4],0.9984126984126984,0.998046875,0.001953125,48797,0,23,47.0,47.6533203125,69
Road,repeat,object_delete_90pct,4,[4],0.8885936855762272,0.861328125,0.138671875,8967,0,2,9.0,8.7568359375,22
Road,repeat,vertex_add_50pct,4,[4],0.9364514200147518,0.9228515625,0.0771484375,103589,0,73,101.0,101.1611328125,131
Road,repeat,noise_50pct_1p4tau,4,[4],0.8488690319151658,0.822265625,0.177734375,69349,0,44,67.0,67.7236328125,97
Road,repeat,compound,4,"[4, 10004, 20004, 30004]",0.8644437068212841,0.833984375,0.166015625,35550,0,17,34.0,34.716796875,53
Road,repeat,vertex_delete_30pct,5,[5],0.975274596778782,0.9697265625,0.0302734375,49059,0,28,48.0,47.9091796875,71
Road,repeat,vertex_delete_50pct,5,[5],0.9132882016967576,0.8935546875,0.1064453125,35575,0,19,34.0,34.7412109375,54
Road,repeat,object_delete_30pct,5,[5],0.9984126984126984,0.998046875,0.001953125,47543,0,24,46.0,46.4287109375,71
Road,repeat,object_delete_90pct,5,[5],0.8849648734341302,0.8564453125,0.1435546875,5531,5,0,5.0,5.4013671875,15
Road,repeat,vertex_add_50pct,5,[5],0.936214863291686,0.921875,0.078125,103551,0,64,101.0,101.1240234375,133
Road,repeat,noise_50pct_1p4tau,5,[5],0.8311245118358392,0.7978515625,0.2021484375,69355,0,44,67.0,67.7294921875,95
Road,repeat,compound,5,"[5, 10005, 20005, 30005]",0.8355612640754253,0.8017578125,0.1982421875,35387,0,19,34.0,34.5576171875,53
Road,repeat,vertex_delete_30pct,6,[6],0.9753065452168652,0.9697265625,0.0302734375,49089,0,27,48.0,47.9384765625,71
Road,repeat,vertex_delete_50pct,6,[6],0.9252793887387472,0.908203125,0.091796875,35588,0,18,35.0,34.75390625,63
Road,repeat,object_delete_30pct,6,[6],0.9976212494588168,0.9970703125,0.0029296875,52760,0,21,52.0,51.5234375,73
Road,repeat,object_delete_90pct,6,[6],0.8782041565882807,0.8466796875,0.1533203125,8517,0,1,8.0,8.3173828125,21
Road,repeat,vertex_add_50pct,6,[6],0.9263248742427678,0.91015625,0.08984375,103446,0,66,101.0,101.021484375,141
Road,repeat,noise_50pct_1p4tau,6,[6],0.8292718353002299,0.794921875,0.205078125,69355,0,45,68.0,67.7294921875,100
Road,repeat,compound,6,"[6, 10006, 20006, 30006]",0.8341684639770788,0.8017578125,0.1982421875,38628,0,22,37.0,37.72265625,57
Road,repeat,vertex_delete_30pct,7,[7],0.9842467186759434,0.98046875,0.01953125,48997,0,28,48.0,47.8486328125,69
Road,repeat,vertex_delete_50pct,7,[7],0.9184293902107376,0.900390625,0.099609375,35527,0,16,35.0,34.6943359375,56
Road,repeat,object_delete_30pct,7,[7],0.9960352061369424,0.9951171875,0.0048828125,50057,0,24,49.0,48.8837890625,73
Road,repeat,object_delete_90pct,7,[7],0.8807642291430686,0.853515625,0.146484375,5491,7,0,5.0,5.3623046875,15
Road,repeat,vertex_add_50pct,7,[7],0.938095238095238,0.923828125,0.076171875,103447,0,67,101.0,101.0224609375,131
Road,repeat,noise_50pct_1p4tau,7,[7],0.8285826026750163,0.796875,0.203125,69348,0,42,67.0,67.72265625,95
Road,repeat,compound,7,"[7, 10007, 20007, 30007]",0.8485973311661179,0.8125,0.1875,35747,0,17,35.0,34.9091796875,56
Road,repeat,vertex_delete_30pct,8,[8],0.9848683740915404,0.9814453125,0.0185546875,49237,0,29,48.0,48.0830078125,68
Road,repeat,vertex_delete_50pct,8,[8],0.9195292101145934,0.9013671875,0.0986328125,35751,0,20,35.0,34.9130859375,58
Road,repeat,object_delete_30pct,8,[8],0.9992060340153568,0.9990234375,0.0009765625,49064,0,26,48.0,47.9140625,74
Road,repeat,object_delete_90pct,8,[8],0.846947133880776,0.8115234375,0.1884765625,4641,9,0,4.0,4.5322265625,14
Road,repeat,vertex_add_50pct,8,[8],0.920885595075956,0.904296875,0.095703125,103477,0,73,101.0,101.0517578125,131
Road,repeat,noise_50pct_1p4tau,8,[8],0.8341684639770788,0.8017578125,0.1982421875,69354,0,45,68.0,67.728515625,99
Road,repeat,compound,8,"[8, 10008, 20008, 30008]",0.8573643124771667,0.828125,0.171875,36900,0,20,36.0,36.03515625,55
Road,repeat,vertex_delete_30pct,9,[9],0.981792159997437,0.9775390625,0.0224609375,48950,0,24,47.0,47.802734375,71
Road,repeat,vertex_delete_50pct,9,[9],0.9024678238060456,0.8828125,0.1171875,35430,0,18,35.0,34.599609375,60
Road,repeat,object_delete_30pct,9,[9],0.9968216095175164,0.99609375,0.00390625,52755,0,29,51.0,51.5185546875,73
Road,repeat,object_delete_90pct,9,[9],0.8723238270307618,0.8427734375,0.1572265625,6842,0,1,7.0,6.681640625,17
Road,repeat,vertex_add_50pct,9,[9],0.9432698144741192,0.9306640625,0.0693359375,103618,0,71,101.0,101.189453125,134
Road,repeat,noise_50pct_1p4tau,9,[9],0.8203640071621281,0.78515625,0.21484375,69346,0,40,68.0,67.720703125,104
Road,repeat,compound,9,"[9, 10009, 20009, 30009]",0.8495330574358274,0.8193359375,0.1806640625,38941,0,21,38.0,38.0283203125,60
Road,repeat,vertex_delete_30pct,10,[10],0.9817608162400756,0.9775390625,0.0224609375,49067,0,27,48.0,47.9169921875,73
Road,repeat,vertex_delete_50pct,10,[10],0.9211228482603726,0.9033203125,0.0966796875,35451,0,17,35.0,34.6201171875,52
Road,repeat,object_delete_30pct,10,[10],0.997617471163186,0.9970703125,0.0029296875,49768,0,25,49.0,48.6015625,74
Road,repeat,object_delete_90pct,10,[10],0.8999327712386982,0.875,0.125,7747,0,1,7.0,7.5654296875,18
Road,repeat,vertex_add_50pct,10,[10],0.9355635236893614,0.9208984375,0.0791015625,103568,0,69,101.0,101.140625,138
Road,repeat,noise_50pct_1p4tau,10,[10],0.8283354955420351,0.7939453125,0.2060546875,69350,0,43,67.0,67.724609375,103
Road,repeat,compound,10,"[10, 10010, 20010, 30010]",0.8614838058314871,0.833984375,0.166015625,37657,0,20,36.0,36.7744140625,57
Lake,main,no_attack,0,[],1.0,1.0,0.0,65739,0,36,64.0,64.1982421875,93
Lake,main,vertex_delete_30pct,1,[1],0.9928631194931944,0.9912109375,0.0087890625,46876,0,23,45.0,45.77734375,72
Lake,main,vertex_delete_50pct,1,[1],0.9439538943408136,0.931640625,0.068359375,34287,0,17,33.0,33.4833984375,54
Lake,main,object_delete_30pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,48667,0,28,47.0,47.5263671875,79
Lake,main,object_delete_90pct,2025,[2025],0.9215627092460166,0.90234375,0.09765625,6616,0,1,6.0,6.4609375,20
Lake,main,vertex_add_10pct,233337,[233337],0.9976212494588168,0.9970703125,0.0029296875,72196,0,42,70.0,70.50390625,106
Lake,main,vertex_add_30pct,233337,[233337],0.9920368738797762,0.990234375,0.009765625,85154,0,56,83.0,83.158203125,119
Lake,main,vertex_add_50pct,233337,[233337],0.959886471494042,0.951171875,0.048828125,98019,0,61,96.0,95.7216796875,130
Lake,main,noise_10pct_0p6tau,2024,[2024],1.0,1.0,0.0,65790,0,37,64.0,64.248046875,98
Lake,main,noise_50pct_1p4tau,2024,[2024],0.8637237486598417,0.8349609375,0.1650390625,65929,0,40,64.0,64.3837890625,93
Lake,main,crop_half_x,0,[],1.0,1.0,0.0,63117,0,34,62.0,61.6376953125,92
Lake,main,translation_10,0,[],1.0,1.0,0.0,65682,0,36,64.0,64.142578125,93
Lake,main,scale_0p5,0,[],1.0,1.0,0.0,64758,0,35,63.0,63.240234375,92
Lake,main,rotation_45,0,[],1.0,1.0,0.0,65811,0,35,64.0,64.2685546875,93
Lake,main,rotation_90,0,[],1.0,1.0,0.0,65746,0,36,64.0,64.205078125,94
Lake,main,rotation_135,0,[],1.0,1.0,0.0,65811,0,36,64.0,64.2685546875,92
Lake,main,rotation_180,0,[],1.0,1.0,0.0,64830,0,35,63.0,63.310546875,91
Lake,main,rotation_225,0,[],1.0,1.0,0.0,65819,0,35,64.0,64.2763671875,94
Lake,main,rotation_270,0,[],1.0,1.0,0.0,65746,0,36,64.0,64.205078125,94
Lake,main,rotation_315,0,[],1.0,1.0,0.0,65816,0,35,64.0,64.2734375,93
Lake,main,reverse_vertices,0,[],1.0,1.0,0.0,65744,0,38,64.0,64.203125,95
Lake,main,reverse_objects,0,[],1.0,1.0,0.0,65739,0,36,64.0,64.1982421875,93
Lake,main,compound,1,"[1, 2025, 233337, 2024]",0.8806707641222452,0.8564453125,0.1435546875,37826,0,17,36.0,36.939453125,58
Lake,main,addition_alpha0_pct10,233337,[233337],1.0,1.0,0.0,72196,0,42,70.0,70.50390625,105
Lake,main,addition_alpha0_pct30,233337,[233337],1.0,1.0,0.0,85154,0,45,83.0,83.158203125,126
Lake,main,addition_alpha0_pct50,233337,[233337],1.0,1.0,0.0,98019,0,52,95.0,95.7216796875,142
Lake,main,addition_alpha0.5_pct10,233337,[233337],1.0,1.0,0.0,72196,0,34,70.0,70.50390625,100
Lake,main,addition_alpha0.5_pct30,233337,[233337],0.991251828670871,0.9892578125,0.0107421875,85154,0,58,83.0,83.158203125,114
Lake,main,addition_alpha0.5_pct50,233337,[233337],0.9544611512560156,0.9443359375,0.0556640625,98019,0,67,95.0,95.7216796875,131
Lake,main,addition_alpha1_pct10,233337,[233337],0.9976212494588168,0.9970703125,0.0029296875,72196,0,42,70.0,70.50390625,106
Lake,main,addition_alpha1_pct30,233337,[233337],0.9920368738797762,0.990234375,0.009765625,85154,0,56,83.0,83.158203125,119
